director_din,director_name,din_status,total_directorships,risky_directorships,director_stress_score,director_stress_pct,risk_flag_details,computed_timestamp
431,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L74762TR2010PLC000043"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330077
432,Neha Patel,active,1,1,10.0,100.0,"[{""L74762TR2010PLC000043"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330106
433,Rahul Iyer,active,1,1,10.0,100.0,"[{""L74762TR2010PLC000043"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330135
441,Neha Patel,active,1,1,10.0,100.0,"[{""L75558LD2010PLC000044"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330165
442,Rahul Iyer,active,1,1,10.0,100.0,"[{""L75558LD2010PLC000044"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330194
443,Kavita Gupta,active,1,1,10.0,100.0,"[{""L75558LD2010PLC000044"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330226
451,Rahul Iyer,active,1,1,10.0,100.0,"[{""L75701MN2010PLC000045"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330260
452,Kavita Gupta,active,1,1,10.0,100.0,"[{""L75701MN2010PLC000045"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330290
453,Amit Nair,active,1,1,10.0,100.0,"[{""L75701MN2010PLC000045"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330321
461,Kavita Gupta,active,1,1,10.0,100.0,"[{""L16145MZ2010PLC000046"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330351
462,Amit Nair,active,1,1,10.0,100.0,"[{""L16145MZ2010PLC000046"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330380
463,Sunita Rao,active,1,1,10.0,100.0,"[{""L16145MZ2010PLC000046"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330409
471,Amit Nair,active,1,1,10.0,100.0,"[{""L34538MH2010PLC000047"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330437
472,Sunita Rao,active,1,1,10.0,100.0,"[{""L34538MH2010PLC000047"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330467
473,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L34538MH2010PLC000047"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330499
481,Sunita Rao,active,1,1,10.0,100.0,"[{""L23293JH2010PLC000048"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330529
482,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L23293JH2010PLC000048"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330623
483,Anita Desai,active,1,1,10.0,100.0,"[{""L23293JH2010PLC000048"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330701
491,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L70752MP2010PLC000049"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330761
492,Anita Desai,active,1,1,10.0,100.0,"[{""L70752MP2010PLC000049"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330794
493,Vivek Mehta,active,1,1,10.0,100.0,"[{""L70752MP2010PLC000049"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330824
501,Vivek Mehta,active,1,1,10.0,100.0,"[{""L35631TS2010PLC000050"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330855
502,Priya Menon,active,1,1,10.0,100.0,"[{""L35631TS2010PLC000050"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330910
503,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L35631TS2010PLC000050"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330942
511,Priya Menon,active,1,1,10.0,100.0,"[{""L43773CG2010PLC000051"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.330973
512,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L43773CG2010PLC000051"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331006
513,Neha Patel,active,1,1,10.0,100.0,"[{""L43773CG2010PLC000051"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331044
521,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L82861GJ2010PLC000052"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331075
522,Neha Patel,active,1,1,10.0,100.0,"[{""L82861GJ2010PLC000052"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331105
523,Rahul Iyer,active,1,1,10.0,100.0,"[{""L82861GJ2010PLC000052"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331134
531,Neha Patel,active,1,1,10.0,100.0,"[{""L55089TN2010PLC000053"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331165
532,Rahul Iyer,active,1,1,10.0,100.0,"[{""L55089TN2010PLC000053"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331195
533,Kavita Gupta,active,1,1,10.0,100.0,"[{""L55089TN2010PLC000053"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331223
541,Rahul Iyer,active,1,1,10.0,100.0,"[{""L48427KL2010PLC000054"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331254
542,Kavita Gupta,active,1,1,10.0,100.0,"[{""L48427KL2010PLC000054"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331283
543,Amit Nair,active,1,1,10.0,100.0,"[{""L48427KL2010PLC000054"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331313
551,Kavita Gupta,active,1,1,10.0,100.0,"[{""L45594MN2010PLC000055"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331343
552,Amit Nair,active,1,1,10.0,100.0,"[{""L45594MN2010PLC000055"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331372
553,Sunita Rao,active,1,1,10.0,100.0,"[{""L45594MN2010PLC000055"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331401
561,Amit Nair,active,1,1,10.0,100.0,"[{""L93059OR2010PLC000056"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331432
562,Sunita Rao,active,1,1,10.0,100.0,"[{""L93059OR2010PLC000056"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331466
563,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L93059OR2010PLC000056"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331495
571,Sunita Rao,active,1,1,10.0,100.0,"[{""L45399MP2010PLC000057"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331525
572,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L45399MP2010PLC000057"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331553
573,Anita Desai,active,1,1,10.0,100.0,"[{""L45399MP2010PLC000057"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331600
581,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L82875JH2010PLC000058"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331631
582,Anita Desai,active,1,1,10.0,100.0,"[{""L82875JH2010PLC000058"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331659
583,Vivek Mehta,active,1,1,10.0,100.0,"[{""L82875JH2010PLC000058"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331801
591,Anita Desai,active,1,1,10.0,100.0,"[{""L53605GA2010PLC000059"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331913
592,Vivek Mehta,active,1,1,10.0,100.0,"[{""L53605GA2010PLC000059"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331958
593,Priya Menon,active,1,1,10.0,100.0,"[{""L53605GA2010PLC000059"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.331995
601,Priya Menon,active,1,1,10.0,100.0,"[{""L72779GA2010PLC000060"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332031
602,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L72779GA2010PLC000060"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332063
603,Neha Patel,active,1,1,10.0,100.0,"[{""L72779GA2010PLC000060"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332095
611,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L21296NL2010PLC000061"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332127
612,Neha Patel,active,1,1,10.0,100.0,"[{""L21296NL2010PLC000061"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332157
613,Rahul Iyer,active,1,1,10.0,100.0,"[{""L21296NL2010PLC000061"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332189
621,Neha Patel,active,1,1,10.0,100.0,"[{""L53856JH2010PLC000062"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332221
622,Rahul Iyer,active,1,1,10.0,100.0,"[{""L53856JH2010PLC000062"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332252
623,Kavita Gupta,active,1,1,10.0,100.0,"[{""L53856JH2010PLC000062"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332291
631,Rahul Iyer,active,1,1,10.0,100.0,"[{""L80394BR2010PLC000063"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332327
632,Kavita Gupta,active,1,1,10.0,100.0,"[{""L80394BR2010PLC000063"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332359
633,Amit Nair,active,1,1,10.0,100.0,"[{""L80394BR2010PLC000063"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332403
641,Kavita Gupta,active,1,1,10.0,100.0,"[{""L42680AR2010PLC000064"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332437
642,Amit Nair,active,1,1,10.0,100.0,"[{""L42680AR2010PLC000064"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332474
643,Sunita Rao,active,1,1,10.0,100.0,"[{""L42680AR2010PLC000064"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332508
651,Amit Nair,active,1,1,10.0,100.0,"[{""L76129OR2010PLC000065"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332543
652,Sunita Rao,active,1,1,10.0,100.0,"[{""L76129OR2010PLC000065"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332599
653,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L76129OR2010PLC000065"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332634
661,Sunita Rao,active,1,1,10.0,100.0,"[{""L57925KA2010PLC000066"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332669
662,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L57925KA2010PLC000066"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332703
663,Anita Desai,active,1,1,10.0,100.0,"[{""L57925KA2010PLC000066"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332744
671,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L23099JH2010PLC000067"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332778
672,Anita Desai,active,1,1,10.0,100.0,"[{""L23099JH2010PLC000067"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332811
673,Vivek Mehta,active,1,1,10.0,100.0,"[{""L23099JH2010PLC000067"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332844
681,Anita Desai,active,1,1,10.0,100.0,"[{""L24320AN2010PLC000068"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332877
682,Vivek Mehta,active,1,1,10.0,100.0,"[{""L24320AN2010PLC000068"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332909
683,Priya Menon,active,1,1,10.0,100.0,"[{""L24320AN2010PLC000068"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332939
691,Vivek Mehta,active,1,1,10.0,100.0,"[{""L72004AN2010PLC000069"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.332976
692,Priya Menon,active,1,1,10.0,100.0,"[{""L72004AN2010PLC000069"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333007
693,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L72004AN2010PLC000069"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333041
701,Sanjay Sharma,active,1,1,10.0,100.0,"[{""L87625KL2010PLC000070"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333074
702,Neha Patel,active,1,1,10.0,100.0,"[{""L87625KL2010PLC000070"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333104
703,Rahul Iyer,active,1,1,10.0,100.0,"[{""L87625KL2010PLC000070"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333142
711,Neha Patel,active,1,1,10.0,100.0,"[{""L79811KA2010PLC000071"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333179
712,Rahul Iyer,active,1,1,10.0,100.0,"[{""L79811KA2010PLC000071"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333212
713,Kavita Gupta,active,1,1,10.0,100.0,"[{""L79811KA2010PLC000071"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333244
721,Rahul Iyer,active,1,1,10.0,100.0,"[{""L10780DN2010PLC000072"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333274
722,Kavita Gupta,active,1,1,10.0,100.0,"[{""L10780DN2010PLC000072"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333305
723,Amit Nair,active,1,1,10.0,100.0,"[{""L10780DN2010PLC000072"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333334
731,Kavita Gupta,active,1,1,10.0,100.0,"[{""L27870TN2010PLC000073"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333365
732,Amit Nair,active,1,1,10.0,100.0,"[{""L27870TN2010PLC000073"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333395
733,Sunita Rao,active,1,1,10.0,100.0,"[{""L27870TN2010PLC000073"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333425
741,Amit Nair,active,1,1,10.0,100.0,"[{""L80533TS2010PLC000074"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333455
742,Sunita Rao,active,1,1,10.0,100.0,"[{""L80533TS2010PLC000074"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333485
743,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L80533TS2010PLC000074"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333515
751,Sunita Rao,active,1,1,10.0,100.0,"[{""L81821TR2010PLC000075"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333547
752,Ramesh Kapoor,active,1,1,10.0,100.0,"[{""L81821TR2010PLC000075"": {""is_inactive"": false, ""has_drt_case"": false, ""has_nclt_case"": false, ""has_live_charge"": true}}]",2026-03-12T13:38:26.333592
